Department,Search Term,Search Frequency Rank,#1 Clicked ASIN,#1 Product Title,#1 Click Share,#1 Conversion Share,#2 Clicked ASIN,#2 Product Title,#2 Click Share,#2 Conversion Share,#3 Clicked ASIN,#3 Product Title,#3 Click Share,#3 Conversion Share
Amazon.com,mouse,237,B0836GXKKB,"LED Wireless Mouse, Uiosmuph G12 Slim Rechargeable Wireless Silent Mouse, 2.4G Portable USB Optical Wireless Computer Mice with USB Receiver and Type C Adapter (Matte Black)",10.70%,11.41%,B005EJH6RW,"Amazon Basics 3-Button Wired USB Computer Mouse, Black",6.95%,11.78%,B094PS5RZQ,Razer DeathAdder Essential Gaming Mouse: 6400 DPI Optical Sensor - 5 Programmable Buttons - Mechanical Switches - Rubber Side Grips - Classic Black,6.64%,3.39%
Amazon.com,binder,238,B086M2LVBS,"Five Star Flex Hybrid NoteBinder, 1 Inch Binder with Tabs, Notebook and 3-Ring Binder All-in-One, Purple (29328AB6)",8.84%,8.16%,B00C31AG9Y,"Avery Durable View 3 Ring Binder, 1 Inch Slant Rings, 1 Green Binder (17832)",5.96%,7.33%,B00JIXXISG,"Five Star Zipper Binder, 2 Inch 3-Ring Binder, 6-Pocket Expanding File, 380 Sheet Capacity, Black (72536)",5.53%,5.18%
Amazon.com,amazonbasics,239,B074KDHMKJ,"Amazon Basics Fire Resistant Security Safe with Programmable Electronic Keypad - 1.24 Cubic Feet, 14.17 x 13.8 x 19.67 inches",14.45%,0.89%,B000YGO7HW,"Fellowes Powershred 99Ci 18-Sheet Capacity, 100% Jam Proof Cross-Cut Paper Shredder",9.30%,0.18%,B00YFTHJ9C,"Amazon Basics Cross Cut Paper Shredder and Credit Card Shredder with 4.1 Gallon Bin, 8 Sheet Capacity",5.20%,1.43%
Amazon.com,drawer organizer,240,B083FPRP17,"14 PCS Clear Plastic Drawer Organizer Tray for Makeup, Kitchen Utensils, Jewelries and Gadgets",7.37%,10.36%,B08KXKVT4K,"25 PCS Clear Plastic Drawer Organizers Set, Vtopmart 4-Size Versatile Bathroom and Vanity Drawer Organizer Trays, Storage Bins for Makeup, Jewelries, Kitchen Utensils and Office",6.31%,7.51%,B07XMK99YG,"SMARTAKE 13-Piece Drawer Organizers with Non-Slip Silicone Pads, 5-Size Desk Drawer Organizer Trays Storage Tray for Makeup, Jewelries, Utensils in Bedroom Dresser, Office and Kitchen, Clear",6.10%,8.52%
Amazon.com,clear backpack,241,B07X1R4HLB,Vorspack Clear Backpack Heavy Duty PVC Transparent Backpack with Reinforced Strap Stitches & Large Capacity for College Workplace Security - Black,10.36%,12.87%,B079SGQF2N,"Clear Backpack With Reinforced Straps & Front Accessory Pocket - Perfect for School, Security, & Sporting Events (Black)",6.12%,7.85%,B07XJKL7J9,"USPECLARE Clear Small Backpack Stadium Approved, Water proof Transparent Backpack for Work & Sport Event… (black)…",5.86%,6.50%
Amazon.com,birthday gifts for women,242,B09B9H6YB4,Birthday Gifts For Women-Relaxing Spa Gift Box Basket For Her Mom Sister Best Friend Unique Happy Birthday Bath Set Gift Ideas -Best Birthday Gift Boxes For Women,11.11%,12.15%,B07D29P5Z1,"XXXFLOWER Plant Terrarium with Wooden Stand, Air Planter Bulb Glass Vase Metal Swivel Holder Retro Tabletop for Hydroponics Home Garden Office Decoration - 3 Bulb Vase",4.81%,5.53%,B09H78YSNP,"Birthday Gifts For Women, Best Happy Birthday Box For Her, Unique Gift Baskets for Mom Sister Best Friend, Thank You Gifts for Women Who Have Everything",4.09%,3.63%
Amazon.com,cocktail dresses,243,B08QHDRK5L,Ezbelle Women's Off The Shoulder Short Sleeve Ribbed Casual Party Bodycon Midi Dress,2.13%,2.71%,B0B3WLKK3K,Vintage Swing Elegant Cocktail Sleeveless Party A-Line Women's Dress Wedding Women's Dress Dresses,1.48%,1.53%,B09W2ZJSFF,Zalalus Women's Summer Sexy One Shoulder Cutout Ruched Bodycon Sleeveless Slit Party Dresses,1.31%,0.81%
Amazon.com,wallet for men,244,B07FPVR858,TRAVANDO Mens Slim Wallet with Money Clip AUSTIN RFID Blocking Bifold Credit Card Holder for Men with Gift Box (Carbon),7.59%,7.97%,B097GLJ758,Zitahli Wallet for Men Slim with 12 Slots Men's RFID Wallet Minimalist Front Pocket Money Clip Wallet with ID Window Gift Box,5.35%,7.28%,B074CKDXMQ,Steve Madden Mens Two-Tone Passcase Black 1 One Size,4.45%,6.02%
Amazon.com,pillows,245,B01LYNW421,"Beckham Hotel Collection Bed Pillows for Sleeping - Queen Size, Set of 2 - Cooling, Luxury Gel Pillow for Back, Stomach or Side Sleepers",22.28%,23.10%,B097CZCDQG,"EIUE Hotel Collection Bed Pillows for Sleeping 2 Pack Queen Size，Pillows for Side and Back Sleepers,Super Soft Down Alternative Microfiber Filled Pillows,20 x 30 Inches",21.13%,26.95%,B092W436DK,"HOOMQING Bed Pillows for Sleeping 2 Pack Queen Size Set of 2 for Side Back and Stomach Sleepers, Cooling Pillows,Down Alternative Filling Luxury Soft Supportive Plush Pillows (White, Queen)",5.58%,6.66%
Amazon.com,xbox series x,246,B08H75RTZ8,Xbox Series X,70.76%,61.96%,B08G9J44ZN,Xbox Series S,5.63%,11.96%,B0B9G289G3,"2022 Newest Xb0x Series .X 1TB SSD Console + 1 Wireless Controller, 16GB GDDR6 RAM, 8X Cores Zen 2 CPU Gaming, 4K UHD Blu-Ray, 8K HDR, WiFi + w/MarxsolController Charging Dock + 3pcs Controller Skins",1.16%,2.07%
Amazon.com,desk lamp,247,B08923SXXP,"LED Desk Lamp, Touch Control Desk Lamp with 3 Levels Brightness, Dimmable Office Lamp with Adjustable Arm, Foldable Table Desk Lamp for Table Bedroom Bedside Office Study, 5000K, 8W, Black",11.80%,17.59%,B087CDBKCH,"Bedside Lamp with USB Port - Touch Control Table Lamp for Bedroom Wood 3 Way Dimmable Nightstand Lamp with Round Flaxen Fabric Shade for Living Room, Dorm, Home Office (LED Bulb Included)",5.78%,4.60%,B07WLQ2BTY,"AFROG Multifunctional LED Desk Lamp with Wireless Charger, USB Charging Port, 5 Lighting Modes,7 Brightness Levels, Sensitive Control, 30/60 min Auto Timer, Eye-Caring Office Lamp，5000K, 8W",5.47%,6.04%
Amazon.com,popsockets,248,B07P29XQR4,PopSockets: PopGrip with Swappable Top for Phones and Tablets - Black,6.24%,8.40%,B08WVHWYND,PopSockets Clear Phone Grip,6.07%,7.63%,B07NZ1YQ78,"PopSockets: Phone Grip with Expanding Kickstand, Pop Socket for Phone - Aluminum Black",4.00%,5.36%
Amazon.com,return pallets,249,B0B61YFY9B,"Electronic Return Box for Sale unclaimed parcels, Clearance Item Returns pallets, Amazon Return pallets for Sale, Customer Return Electronic pallets Electronics Gift Liquidation Boxes",13.23%,10.14%,B0B2CVHNZX,KBIKO-zxl 1.Uncepted Packages Amazon remaining Item Electronics Returns Buy Pallet Goods remaining Items Palette Goods Returns Electronics pallets,7.02%,6.35%,B0B2D49BMR,"KBIKO-zxl 1.Return Palette, Package not Reclaimed, Amazon Returns pallets for Sale, pallets Turn Items",6.09%,5.90%
Amazon.com,bodysuit for women,250,B07ZLYMTYF,Nebility Women Waist Trainer Bodysuit Slim Full Body Shapewear Seamless Round Neck Jumpsuits Tummy Control Tops,3.44%,4.06%,B083FXP7CY,Womens Sexy Sleeveless High Neck Racer Back Halter Thong Bodysuits Leotard Tank Tops Black Medium,2.79%,4.30%,B083FX3XQ5,Womens Sexy Sleeveless High Neck Racer Back Halter Thong Bodysuits Leotard Tank Tops Black Small,2.24%,3.94%
Amazon.com,graphic tees for women,251,B09MR3BHVL,Space Jam Tune Squad Vintage T-Shirt,4.49%,2.95%,B093QFZJCW,Vintage Graphic Tee Shirts for Womens Summer Short Sleeve Crewneck Tops Oversized Tshirts Trendy Casual Loose Blouse,3.97%,1.64%,B07HFTF5S5,Death Row Records Logo Pink T-Shirt,2.75%,1.42%
Amazon.com,fanny packs for women,252,B08KPW2P2K,"Fanny Packs for Women Men, Fashion Waist Pack Belt Bags for Teen Girls with Multi-Pockets Adjustable Belts, Cute Fanny Pack Bum Bag for Disney Travel Hiking Cycling Running",6.64%,6.68%,B0B45MXP24,"MAXTOP Large Crossbody Fanny Pack with 4-Zipper Pockets,Gifts for Enjoy Sports Festival Workout Traveling Running Casual Hands-Free Wallets Waist Pack Phone Bag Carrying All Phones",6.35%,8.11%,B07WYKJXXY,"MAXTOP Large Crossbody Fanny Pack with 4-Zipper Pockets,Gifts for Enjoy Sports Festival Workout Traveling Running Casual Hands-Free Wallets Waist Pack Phone Bag Carrying All Phones",4.97%,7.30%
Amazon.com,screws,253,B092LP684Q,"Mr. Pen- Wood Screws Assortment Kit, 152 pcs, Phillips Tips, Wood Screws, Screws, Assorted Screws, Screws Set, Flat Head Screws, Assorted Wood Screws, Screws Assortment, Screw Set Assortment",5.83%,9.73%,B08Z3341TL,"M3 Flat Head Wood Screws Assortment Fasteners Kit 420pcs,Phillips Drive Countersunk Head Self-Tapping Screws,Carbon Steel,Contains 20pcs M6 Screw Anchors",5.31%,7.57%,B00P8E1KCK,ARROW 160453 Pan Head Wood Screw Assortment,2.35%,3.51%
Amazon.com,pencils,254,B006CSPZK4,"TICONDEROGA Pencils, Wood-Cased, Pre-Sharpened, Graphite #2 HB Soft, Yellow, 30-Pack (X13830)",13.79%,16.63%,B071JM699B,"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead, Box of 30",12.01%,15.04%,B001CD9RRG,"BIC Xtra-Strong Thick Lead Mechanical Pencil, With Colorful Barrel Thick Point (0.9mm), 24-Count Pack, Mechanical Pencils With Erasers (Packaging May Vary)",12.00%,13.16%
Amazon.com,tank top for women,255,B097SPDNB3,ODODOS Women's Crop 3-Pack Washed Seamless Rib-Knit Camisole Crop Tank Top,7.40%,4.17%,B07Y1PTBVP,Boao 4 Pieces Basic Crop Tank Tops Sleeveless Racerback Crop Sport Top for Women,3.21%,1.37%,B087CK2283,"Boao 4 Pieces Basic Crop Tank Tops Sleeveless Racerback Crop Top for Women(Black, White, Army Green, Coffee,Large)",2.06%,0.93%
Amazon.com,apple watch series 7,256,B09HFGSRJ7,"Apple Watch Series 7 [GPS 45mm] Smart Watch w/ (Product) RED Aluminum Case with (Product) RED Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant",17.13%,22.88%,B09HF1DC1J,"Apple Watch Series 7 [GPS 41mm] Smart Watch w/ Green Aluminum Case with Clover Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant",10.72%,8.42%,B09HDYWTPV,"Apple Watch Series 7 [GPS 41mm] Smart Watch w/ (Product) RED Aluminum Case with (Product) RED Sport Band. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display, Water Resistant",8.58%,6.92%
Amazon.com,outdoor lights,257,B00RQHBZVS,"Outdoor String Lights 25 Feet G40 Globe Patio Lights with 27 Edison Glass Bulbs(2 Spare), Waterproof Connectable Hanging Light for Backyard Porch Balcony Party Decor, E12 Socket Base,Black",11.54%,22.21%,B09QFVZC4C,"Outdoor String Lights with Dimmer - 50 Feet Led Patio Light App Control, 3 Modes, Warm White 2000K, 25 Hanging G40 Globe Bulbs Waterproof Outside Lights for Backyard Porch Deck Wedding Party Decor",4.54%,2.45%,B098RY3WQH,"alitade S14 LED Outdoor String Lights, Shatterproof IP65 27Ft (Maximum 918Ft) Outdoor Lights for Patio Lights Outdoor Waterproof, Outside Lights for Outdoor Lighting, Edison Vintage Backyard Lights",4.26%,7.66%
Amazon.com,wallet,258,B07FPVR858,TRAVANDO Mens Slim Wallet with Money Clip AUSTIN RFID Blocking Bifold Credit Card Holder for Men with Gift Box (Carbon),6.63%,7.78%,B079DCW7GB,Buffway Slim Minimalist Front Pocket RFID Blocking Leather Wallets for Men Women - Cross Black,4.79%,8.38%,B074CKDXMQ,Steve Madden Mens Two-Tone Passcase Black 1 One Size,4.74%,5.52%
Amazon.com,laundry detergent,259,B085V5PPP8,"Tide Laundry Detergent Liquid Soap, High Efficiency (HE), Original Scent, 64 Loads",9.74%,11.09%,B09NMWF28H,"Arm & Hammer Plus OxiClean Clean Meadow, 75 Loads Liquid Laundry Detergent, 118.1 Fl oz",8.16%,9.75%,B09NMWBPTY,"ARM & HAMMER Sensitive Skin Free and Clear Detergent, Safe for Sensitive Skin, Fragrance Free Liquid Laundry Detergent, 144.5 Fl Oz Bottle",5.98%,7.05%
Amazon.com,projector,260,B07MTCMHZX,"AuKing Mini Projector 2022 Upgraded Portable Video-Projector,55000 Hours Multimedia Home Theater Movie Projector,Compatible with Full HD 1080P HDMI,VGA,USB,AV,Laptop,Smartphone",26.08%,27.78%,B082F13J55,"TMY Projector 7500 Lumens with 100 Projector Screen, 1080P Full HD Supported Portable Projector, Mini Movie Projector Compatible with TV Stick Smartphone HDMI USB AV, for Home Cinema & Outdoor Movies",13.43%,15.78%,B08B8DKYPS,"Mini Projector, PVO Portable Projector for Cartoon, Kids Gift, Outdoor Movie Projector, LED Pico Video Projector for Home Theater Movie Projector with HDMI USB Interfaces and Remote Control",6.36%,5.67%
Amazon.com,slime,261,B09N6ZXXDF,"7 Pack Cake Butter Slime Kits, Soft and Non-Sticky Slime Kit Party Favors for Girls and Boys",13.72%,14.72%,B09MKRF2FG,"Mini Butter Slime Kit,45 Pack Scented Slime Party Favor Gifts,DIY Putty Slime Toys for Kids,Soft & Non-Sticky,Stress Relief Toy for Girls and Boys",9.01%,5.36%,B09SP4184B,"5 Pack Butter Slime Kit,Birthday Gifts for Kids,Party Favor for Girls & Boys,Non Sticky,Super Soft Sludge Toy",6.19%,7.16%
Amazon.com,water,262,B000R2Z682,"Crystal Geyser, Alpine Spring Water, 128 Fl Oz",7.42%,9.74%,B000R9EEH4,"Aquafina Water, 16.9 Fl Oz (Pack of 24)",5.98%,7.70%,B07V8LP11V,"Amazon Brand - Happy Belly Purified Water, 16.9 oz. Plastic Bottles (Pack of 24)",5.68%,6.86%
Amazon.com,face mask,263,B09CL7HW1R,Face Mask 100PCS Adult Black Disposable Masks 3-Layer Filter Protection Breathable Dust Masks with Elastic Ear Loop for Men Women,20.36%,25.47%,B08VJM6VZC,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black",9.13%,6.97%,B09DBR3ZHZ,"100 Pack Disposable Face Masks, 3 Layer Filter Protection Black Disposable Face Masks",6.17%,7.40%
Amazon.com,microwave,264,B071WCB1T6,"TOSHIBA EM131A5C-BS Countertop Microwave Ovens 1.2 Cu Ft, 12.4 Removable Turntable Smart Humidity Sensor 12 Auto Menus Mute Function ECO Mode Easy Clean Interior Black Color 1100W",12.32%,15.75%,B07HGH1KG6,"BLACK+DECKER EM720CB7 Digital Microwave Oven with Turntable Push-Button Door, Child Safety Lock, 700W, Stainless Steel, 0.7 Cu.ft",11.44%,14.83%,B09ZCL2SHY,"0.7 Cu ft Capacity Countertop Microwave Oven, White",6.02%,5.15%
Amazon.com,plus size tops for women,265,B09M7VTQ7D,Beadchica Plus Size Tunic Tops For Leggings Casual Flowy Tshirts Ruched Blouses For Women,4.83%,5.70%,B09ZPLKV43,OLRIK Plus Size Tops for Women Summer Blouse Waffle Knit Short Lace Sleeve Shirts Black-3X,2.96%,3.73%,B09P3M3JS9,PLOKNRD Women's Plus Size Tops Short Sleeve Henley V Neck Button Up Flowy T Shirts Tunic Loose Blouses White,2.48%,3.45%
Amazon.com,patio furniture set,266,B07NZNZXMV,"FDW Patio Furniture Set 4 Pieces Outdoor Rattan Chair Wicker Sofa Garden Conversation Bistro Sets for Yard,Pool or Backyard",12.24%,14.41%,B08NRX6232,"Best Choice Products 4-Piece Wicker Patio Conversation Furniture Set w/ 4 Seats, Tempered Glass Tabletop - Black Wicker/Teal Cushions",6.47%,10.13%,B08NRY2P36,"Best Choice Products 4-Piece Wicker Patio Conversation Furniture Set w/ 4 Seats, Tempered Glass Tabletop - Gray Wicker/Navy Cushions",5.79%,7.28%
Amazon.com,nike backpack,267,B08NYK8W7N,"NIKE Backpack, White, misc",8.52%,20.13%,B07KMBM14W,"Nike Hayward 2.0 Backpack, Nike Backpack for Women and Men with Polyester Shell & Adjustable Straps, Black/Black/White",5.91%,2.46%,B08QVW7628,"NIKE Backpack, University Red/Black/White, 30X32X30",5.42%,5.15%
Amazon.com,socks,268,B07F6271HL,10 Pairs Ankle Socks No Show Sock Low-Cut Athletic Men Women Cotton Socks,7.61%,8.21%,B091K1C3KD,Hanes Women's 10-Pair Value Pack Ankle Socks,7.54%,8.01%,B09D2XKYY9,Fruit of the Loom mens Dual Defense Cushioned Socks - 12 Pair Pack,6.29%,7.33%
Amazon.com,cardigan for women,269,B09F3S1QPX,"PIIRESO Women's Open Front Waffle Knit Cardigan Sweater Long Sleeve Loose Outwear with Pockets,White,Large",2.58%,3.40%,B086JPG618,Saodimallsu Women's Chunky Popcorn Cardigan Oversized Open Front Boyfriend Batwing Long Sleeve Fuzzy Knit Sweaters,2.06%,0.00%,B07F2J8WMJ,"Amazon Essentials Women's Lightweight Vee Cardigan Sweater, Charcoal Heather, X-Small",1.97%,2.38%
Amazon.com,creatine,270,B00E9M4XFI,BulkSupplements.com Creatine Monohydrate Powder - Creatine Powder - Muscle Building Supplements - Creatine Supplements - Pre Workout Women - Micronized Creatine (500 Grams - 1.1 lbs),11.20%,13.98%,B00DLWONF2,"Optimum Nutrition Micronized Creatine Monohydrate Capsules, Keto Friendly, 2500mg, 100 Capsules",9.71%,7.43%,B07978VPPH,"Thorne Creatine - Amino Acid Creatine Powder - Supports Muscle Performance, Cellular Energy Production & Cognitive Function - Gluten-Free - Unflavored - NSF Certified for Sport - 16 Oz - 90 Servings",9.26%,9.99%
Amazon.com,portable air conditioners,271,B09QH3VC1F,"Ontel Arctic Air Pure Chill 2.0, Evaporative Air-Cooler, Powerful, Quiet, Lightweight Portable Air Cooler, Hydro-Chill Technology For Bedroom, Office, Living Room & More",17.16%,23.24%,B07DQVNSP8,"SereneLife SLPAC8 Portable Air Conditioner Compact Home AC Cooling Unit with Built-in Dehumidifier & Fan Modes, Quiet Operation, Includes Window Mount Kit, 8,000 BTU, White",11.08%,10.27%,B0028AYQDC,"Whynter ARC-14S 14,000 BTU Dual Hose Portable Air Conditioner, Dehumidifier, Fan with Activated Carbon Filter in Platinum and Black plus Storage bag for Rooms up to 500 sq ft",4.90%,4.75%
Amazon.com,bread,272,B0049W8JHQ,Natures Own Butterbread Loaf - 20 oz Bag,6.88%,7.45%,B00HFEL0M6,Wonder Classic White Bread Loaf - 20 oz Bag,5.53%,6.20%,B003ZWLDCO,"Bimbo Soft White Bread, 20 oz",4.61%,4.88%
Amazon.com,sweaters for women,273,B07RWQC746,Saodimallsu Womens Turtleneck Oversized Sweaters Batwing Long Sleeve Pullover Loose Chunky Knit Jumper,2.52%,0.18%,B09878RWVJ,Tutorutor Women's Loose Open Front Cardigan Shawl Neck Long Sleeve Casual Kimonos Tops Soft Lightweight Knit Sweaters Coat,2.00%,0.00%,B07Y64587G,Angashion Women's Sweaters Casual Long Sleeve Crewneck Color Block Patchwork Pullover Knit Sweater Tops,1.47%,1.09%
Amazon.com,amazon gift card,274,B004LLIKVU,Amazon eGift Card - Amazon For All Occasions,39.44%,44.37%,B01K8RMDO0,Amazon.com Gift Card in a Black Gift Box (Classic Black Card Design),11.83%,9.44%,B0B618GNXN,Amazon Gift Card - Print - Happy Birthday Presents Print-at-Home,6.12%,6.17%
Amazon.com,steering wheel cover,275,B071CPV74B,Valleycomfy Microfiber Leather Steering Wheel Cover Universal 15 inch (Black),9.04%,13.10%,B07WNHR1JT,"KAFEEK Steering Wheel Cover, Universal 15 inch, Microfiber Leather Viscose, Breathable, Anti-Slip,Warm in Winter and Cool in Summer, Black",5.93%,8.28%,B07NQ3CVLN,"New Diamond Leather Steering Wheel Cover with Bling Bling Crystal Rhinestones, Universal Fit 15 Inch Car Wheel Protector for Women Girls,Black",4.82%,3.95%
Amazon.com,halloween costumes for women,276,B09JCJ4341,"Ponsonbys Halloween Costumes for Women Scary Nightmare Killer Doll Wanna Play Movie Character Bodysuit Chucky Doll Costume Set (Multicolor, Large)",5.45%,1.61%,B09W5J1SDT,Adults Butterfly Wings for Women Halloween accessory Dress Up Costume Fairy Shawl Festival Rave with Antenna Headband (Blue&Green),2.90%,4.84%,B07GB2PD5P,Abaowedding Womens's Medieval Renaissance Costume Cosplay Over Dress,2.35%,0.54%
Amazon.com,milk,277,B07YQGY4BD,"Amazon Brand - Happy Belly Vitamin D Whole Milk, 128 Fl. Oz, Pasteurized",4.29%,4.45%,B07YQH6CF1,"Amazon Brand - Happy Belly 2% Reduced Fat Milk, Gallon, 128 Ounces, Pasteurized",3.93%,3.95%,B074H4SHLR,"365 by Whole Foods Market, Milk Whole Organic Homogenized, 64 Fl Oz (Packaging May Vary)",3.76%,3.89%
Amazon.com,skechers shoes for women,278,B0B3181C79,Skechers Women's Go Walk Joy Sneaker,6.44%,7.21%,B0B2WC6NR5,Skechers Women's D'Lites Biggest Fan Trainers,4.44%,3.86%,B07PZY9YVG,Skechers Women's Go Walk 5-Honor Sneaker,4.31%,6.19%
Amazon.com,camera,279,B07C2Z21X5,Canon EOS Rebel T7 DSLR Camera with 18-55mm Lens | Built-in Wi-Fi | 24.1 MP CMOS Sensor | DIGIC 4+ Image Processor and Full HD Videos,14.29%,5.02%,B0B7LMCCXQ,"Vlogging Camera, 4K Digital Camera for YouTube with WiFi, 16X Digital Zoom, 180 Degree Flip Screen TopCam22 Zoom, 180 Degree Flip Screen, Wide Angle Lens, Macro Lens, 2 Batteries and 32GB TF Card",4.38%,3.82%,B09774BTKG,"VJIANGER 4K Digital Camera 48MP Pixel Autofocus Vlogging Camera 3.0 IPS 30FPS Flip Screen 16X Digital Zoom Fixed Camera Lenses for Photography on YouTube with 32GB SD Card, 2 Batteries (Black)",4.23%,2.41%
Amazon.com,harry potter,280,B00BUBRDD0,Harry Potter and the Sorcerer's Stone,9.67%,14.49%,B0011AQLZQ,Harry Potter and the Sorcerer's Stone,5.85%,9.80%,B01B3DIPMW,Harry Potter: The Complete Collection (1-7),4.26%,0.67%
Amazon.com,body wash,281,B00MEDOY2G,Dove Deep Moisture Body Wash with Pump For Dry Skin Moisturizing Body Wash Cleanser Transforms Even The Driest Skin In One Shower 34 oz,9.53%,11.25%,B082QB23YG,"NIVEA White Peach and Jasmine Body Wash with Nourishing Serum, 20 Fl Oz",5.59%,6.02%,B0846G318P,"Dove Deep Moisture Body Wash For Dry Skin Moisturizing Body Wash Transforms Even The Driest Skin In One Shower, 22 Fl Oz (Pack of 4)",5.45%,5.44%
Amazon.com,trash can,282,B07PD3YST7,"Amazon Basics 5 Liter / 1.3 Gallon Soft-Close, Smudge Resistant Trash Can with Foot Pedal - Brushed Stainless Steel, Satin Nickel Finish",9.71%,6.62%,B07VSH8FF4,"Rubbermaid Classic 13 Gallon Premium Step-On Trash Can with Lid and Stainless-Steel Pedal, Black Waste Bin for Kitchen",7.20%,9.33%,B08VS1HKJ8,"Rubbermaid Spa Works Vanity Wastebasket, Home/Bathroom/Office Use, Small 2.25 Gallon, Plastic, Gunmetal Blue",6.06%,11.63%
Amazon.com,black dress,283,B07N4MNLDJ,ZAFUL Women's Satin Sleeveless Spaghetti Strap Mini Dress Side Slit Cowl Neck Cocktail Party Dresses,3.46%,1.13%,B09N977JKZ,Aloodor Dresses for Women V Neck Puff Sleeve Cocktail Dress Sexy Black XL,2.05%,3.30%,B0999C4JYS,WDIRARA Women's Square Neck Flounce Short Sleeve Shirred Ruffle Hem Dress,1.45%,0.47%
